id,stable
42013,1
42014,0
42016,1
42018,1
42027,0
42028,0
42034,0
42039,1
42041,1
42045,0
42047,0
42049,1
42051,0
42053,0
42057,1
42060,0
42065,1
42075,0
42081,1
42083,1
42087,0
42092,0
42096,0
42099,1
42101,1
42103,0
42106,0
42107,0
42110,1
42115,0
42120,0
42121,1
42123,1
42132,0
42136,1
42138,1
42141,0
42145,1
42151,1
42158,0
42159,1
42161,0
42163,0
42170,0
42175,1
42187,1
42188,1
42196,0
42197,1
42198,0
42200,0
42204,1
42209,0
42212,1
42213,1
42216,0
42223,1
42230,0
42232,1
42237,1
42241,0
42244,0
42247,1
42251,1
42253,0
42261,0
42262,0
42264,1
42272,0
42279,1
42286,1
42299,0
42300,0
42302,0
42318,1
42325,1
42326,1
42328,0
42329,1
42336,1
42339,1
42345,0
42347,1
42361,0
42365,0
42371,0
42373,1
42378,1
42388,1
42389,1
42394,0
42410,1
42414,0
42416,1
42418,1
42429,0
42437,1
42441,0
42462,1
42467,0
42468,0
42469,1
42472,1
42482,1
42487,1
42507,1
42520,1
42528,0
42533,0
42536,1
42537,1
42538,0
42545,1
42546,1
42547,1
42549,0
42567,0
42578,1
42579,1
42582,0
42584,0
42585,0
42586,0
42594,0
42598,0
42610,1
42617,1
42625,0
42631,1
42643,0
42646,1
42654,0
42660,1
42664,1
42668,1
42669,0
42680,1
42683,1
42698,1
42703,0
42730,1
42731,0
42733,1
42737,1
42738,0
42750,1
42768,1
42772,1
42774,0
42788,1
42796,0
42798,0
42809,1
42810,1
42843,0
42859,0
42862,1
42864,1
42865,1
42875,0
42876,1
42881,0
42885,0
42889,0
42892,0
42893,0
42896,0
42904,1
42920,0
42921,0
42922,0
42925,0
42927,1
42928,1
42929,1
42930,1
42932,0
42933,1
42934,0
42935,1
42937,1
42940,0
42944,0
42947,1
42949,1
42963,1
42964,1
42982,1
42985,1
42989,0
42990,1
43016,1
43024,1
43027,0
43032,0
43037,1
43039,1
43042,1
43051,1
43054,0
43063,1
43066,0
43084,1
43103,1
43115,0
43118,1
43122,0
43125,0
43126,0
43131,1
43132,1
43136,1
43138,1
43139,0
43147,0
43154,1
43169,1
43171,0
43183,1
43188,0
43192,1
43198,0
43200,0
43207,1
43209,0
43210,0
43212,0
43215,0
43222,1
43227,0
43228,1
43232,0
43234,1
43241,0
43252,0
43261,1
43262,1
43271,1
43274,0
43298,0
43316,0
43329,0
43331,1
43336,1
43337,1
43340,1
43342,0
43344,1
43346,1
43349,0
43352,0
43353,0
43354,1
43357,1
43358,0
43360,0
43370,1
43373,1
43378,1
43379,1
43380,0
43389,0
43390,1
43400,1
43403,0
43409,1
43410,1
43411,1
43412,0
43419,0
43428,0
43431,1
43433,1
43440,1
43442,1
43445,1
43447,1
43457,0
43467,1
43472,1
43475,1
43476,0
43481,0
43482,0
43485,1
43487,1
43496,0
43504,1
43507,0
43510,0
43513,1
43516,1
43521,1
43526,0
43528,0
43540,1
43542,0
43544,1
43546,0
43548,0
43549,0
43556,0
43560,1
43562,0
43563,1
43565,0
43571,0
43582,0
43586,1
43588,0
43590,0
43592,1
43593,1
43597,0
43604,1
43605,1
43606,0
43610,0
43614,0
43624,0
43636,0
43637,1
43644,0
43653,1
43654,0
43661,1
43663,0
43665,0
43666,1
43669,1
43670,1
43671,1
43683,0
43687,1
43701,0
43706,0
43722,0
43733,0
43735,1
43741,0
43752,1
43756,0
43759,0
43766,1
43768,1
43773,1
43775,0
43783,1
43784,1
43791,1
43805,0
43806,1
43809,0
43819,1
43821,1
43824,1
43825,1
43826,0
43827,1
43837,0
43840,0
43841,0
43843,0
43849,1
43852,1
43876,0
43877,1
43880,1
43882,1
43883,0
43886,0
43895,1
43897,1
43900,1
43916,0
43919,1
43926,0
43927,1
43928,1
43930,0
43946,1
43956,0
43957,1
43958,1
43964,0
43968,1
43969,0
43974,1
43980,0
43982,1
43996,0
43998,0
44004,1
44005,0
44013,1
44028,0
44035,1
44037,1
44046,0
44050,1
44052,0
44055,1
44058,1
44070,1
44073,1
44075,0
44077,0
44080,1
44081,1
44082,0
44088,0
44092,1
44098,1
44107,0
44109,0
44110,1
44111,0
44113,0
44115,1
44116,1
44119,1
44122,1
44132,1
44136,0
44138,1
44147,1
44151,1
44162,0
44165,0
44171,1
44176,0
44188,1
44190,1
44195,1
44198,1
44202,0
44203,1
44208,1
44223,1
44225,0
44236,1
44238,0
44247,1
44250,1
44251,0
44255,1
44258,1
44266,1
44267,0
44268,1
44270,0
44277,0
44284,0
44296,0
44307,1
44316,0
44328,0
44336,0
44339,1
44348,1
44352,0
44360,1
44364,1
44369,0
44374,1
44378,1
44380,1
44385,1
44397,1
44398,1
44399,1
44408,0
44409,1
44412,1
44418,0
44419,1
44421,1
44423,0
44425,0
44427,0
44428,0
44433,1
44437,1
44438,1
44441,0
44449,1
44458,1
44473,0
44474,1
44486,0
44487,1
44488,1
44497,1
44499,1
44503,1
44506,1
44509,0
44512,1
44516,1
44519,1
44521,1
44529,1
44540,0
44544,1
44549,1
44560,1
44562,0
44563,1
44565,0
44569,0
44576,1
44579,0
44584,0
44611,0
44614,1
44620,0
44625,1
44642,1
44650,1
44654,0
44669,1
44675,0
44680,0
44681,0
44684,1
44698,1
44699,1
44701,0
44703,0
44706,0
44708,0
44715,1
44717,0
44718,0
44719,0
44728,0
44729,0
44730,0
44733,0
44739,1
44742,1
44752,1
44754,1
44758,1
44764,1
44770,0
44772,1
44773,1
44775,1
44779,1
44787,1
44790,1
44795,1
44799,1
44804,0
44806,1
44807,1
44810,0
44818,1
44833,0
44835,1
44836,0
44843,1
44847,1
44850,1
44851,0
44857,0
44858,0
44868,1
44869,1
44877,1
44881,1
44884,0
44888,0
44889,0
44892,0
44894,1
44895,0
44897,1
44905,0
44908,0
44909,0
44910,0
44917,1
44924,1
44930,0
44935,1
44944,1
44947,0
44949,0
44958,1
44972,0
44974,1
44985,0
44991,0
44998,1
45005,0
45006,0
45011,1
45012,1
45015,1
45024,1
45026,0
45030,1
45036,1
45037,1
45043,0
45049,1
45050,1
45052,0
45054,1
45058,0
45060,1
45061,1
45063,0
45072,1
45084,0
45091,0
45100,0
45104,1
45109,1
45110,0
45111,0
45113,0
45118,1
45120,0
45124,1
45129,0
45134,0
45138,1
45143,0
45148,0
45149,0
45150,1
45154,1
45155,1
45158,1
45161,0
45166,0
45168,1
45169,1
45174,1
45196,1
45202,1
45204,0
45210,0
45220,1
45223,0
45224,1
45225,1
45228,1
45230,1
45232,1
45235,0
45239,1
45241,0
45248,1
45255,0
45256,0
45261,1
45265,1
45266,0
45269,0
45271,1
45276,1
45277,1
45280,1
45281,1
45288,0
45304,1
45310,1
45316,1
45326,1
45327,1
45329,0
45330,1
45340,1
45347,0
45356,0
45357,1
45364,1
45366,1
45372,0
45378,1
45382,0
45384,1
45388,0
45390,0
45393,1
45408,1
45410,1
45413,0
45414,1
45421,1
45424,1
45435,1
45437,0
45438,1
45443,1
45448,1
45452,1
45455,1
45458,1
45460,0
45465,0
45472,0
45474,1
45475,1
45478,0
45481,1
45482,0
45486,1
45489,0
45490,0
45492,0
45498,0
45502,1
45512,0
45522,0
45524,0
45525,1
45526,0
45534,1
45537,0
45545,0
45557,0
45561,0
45564,1
45566,1
45571,0
45572,0
45585,1
45588,0
45590,1
45595,0
45601,1
45602,1
45603,0
45605,0
45610,1
45613,0
45615,1
45617,1
45619,1
45628,1
45629,1
45631,1
45644,1
45648,0
45656,1
45659,0
45661,1
45663,0
45665,1
45670,1
45680,0
45691,0
45693,0
45709,1
45710,1
45713,1
45715,0
45716,1
45722,0
45727,0
45738,1
45739,1
45745,1
45749,1
45750,0
45753,0
45758,0
45760,0
45763,1
45776,1
45778,1
45783,1
45788,0
45794,1
45803,0
45812,0
45817,1
45818,0
45826,0
45828,0
45829,0
45848,1
45857,1
45862,0
45868,0
45869,1
45879,1
45883,1
45890,0
45891,1
45892,0
45893,1
45907,0
45911,0
45914,1
45918,1
45925,1
45926,1
45927,1
45928,1
45932,1
45940,0
45944,0
45956,0
45961,0
45975,1
45977,0
45979,1
45982,1
45995,1
46005,0
46013,0
46014,0
46015,1
46018,0
46020,0
46022,0
46029,0
46048,1
46049,0
46062,0
46063,0
46068,1
46073,1
46091,0
46095,1
46102,1
46106,0
46123,1
46124,0
46130,1
46132,0
46141,1
46147,1
46151,1
46153,1
46155,0
46161,0
46170,0
46171,0
46174,0
46175,1
46188,1
46190,1
46191,0
46194,0
46204,0
46206,1
46211,1
46217,0
46227,0
46234,0
46240,1
46242,1
46243,1
46248,1
46250,1
46264,1
46274,1
46277,1
46279,1
46284,1
46310,1
46319,1
46329,1
46334,0
46337,1
46341,1
46345,1
46346,0
46349,0
46351,1
46359,1
46368,0
46370,0
46373,0
46380,0
46381,1
46400,1
46401,1
46404,0
46406,1
46408,1
46409,0
46414,1
46415,1
46420,0
46427,0
46430,1
46439,1
46440,0
46444,1
46452,0
46456,0
46457,0
46459,1
46466,1
46467,0
46470,0
46472,1
46476,1
46484,0
46488,1
46490,0
46491,0
46505,1
46512,0
46515,1
46520,1
46524,1
46529,0
46532,1
46534,0
46542,1
46544,1
46551,1
46553,0
46563,1
46569,1
46573,0
46575,1
46576,1
46577,1
46580,0
46583,0
46585,1
46590,0
46593,0
46609,0
46610,1
46613,0
46617,0
46624,0
46631,0
46635,1
46640,0
46645,0
46648,1
46649,0
46668,0
46670,0
46672,1
46680,0
46681,1
46682,0
46685,1
46697,0
46700,1
46702,1
46705,0
46714,1
46721,1
46722,0
46730,1
46733,0
46743,0
46745,1
46746,0
46750,0
46752,1
46771,0
46772,0
46782,1
46784,1
46785,1
46794,1
46800,0
46803,1
46807,0
46823,1
46832,1
46837,0
46840,1
46842,0
46844,0
46847,1
46853,1
46857,0
46858,0
46866,0
46884,1
46885,0
46888,1
46894,1
46898,0
46903,1
46910,1
46914,1
46917,1
46929,0
46932,0
46933,0
46935,1
46937,1
46939,0
46942,0
46947,0
46948,0
46949,1
46951,0
46961,1
46964,0
46968,0
46974,0
46989,1
46997,0
47004,1
47006,0
47007,0
47010,1
47014,1
47020,0
47022,1
47026,1
47032,0
47035,0
47039,0
47040,1
47063,1
47064,1
47079,1
47084,0
47090,1
47092,0
47094,0
47097,1
47106,1
47107,0
47108,1
47109,0
47115,0
47122,0
47125,1
47131,1
47134,0
47138,1
47145,0
47156,0
47158,1
47160,1
47161,0
47163,1
47165,0
47171,1
47172,1
47177,1
47192,0
47194,0
47198,1
47200,0
47203,0
47206,1
47208,1
47212,1
47234,1
47250,0
47262,1
47264,0
47265,0
47268,0
47277,0
47280,1
47289,0
47290,1
47294,0
47303,0
47304,1
47308,0
47312,0
47318,1
47319,1
47320,1
47322,1
47332,0
47333,1
47339,1
47347,1
47355,0
47356,0
47357,1
47358,0
47362,0
47373,1
47379,1
47384,1
47386,0
47393,1
47394,1
47398,0
47399,0
47402,1
47405,1
47406,1
47407,0
47413,1
47430,0
47439,1
47449,0
47451,0
47458,0
47462,1
47470,0
47472,0
47474,1
47478,0
47484,1
47487,1
47489,1
47491,1
47492,0
47493,1
47496,0
47503,1
47506,1
47509,0
47511,1
47513,0
47514,1
47517,1
47518,0
47522,0
47525,0
47531,0
47542,1
47547,0
47548,1
47549,1
47565,0
47566,1
47571,0
47573,1
47576,0
47580,0
47584,0
47585,0
47592,0
47608,0
47619,0
47626,1
47627,0
47631,0
47637,0
47643,0
47644,0
47648,0
47650,1
47651,0
47655,0
47659,1
47664,1
47669,1
47686,1
47687,1
47689,0
47698,0
47699,1
47706,1
47708,0
47712,0
47722,1
47724,1
47728,1
47731,0
47733,1
47736,1
47754,1
47755,1
47761,0
47762,1
47763,0
47773,0
47774,0
47776,1
47784,1
47785,0
47792,0
47801,1
47802,0
47803,1
47810,0
47811,1
47813,0
47816,1
47818,1
47822,1
47835,1
47836,1
47837,0
47854,1
47855,1
47870,0
47872,0
47873,0
47879,1
47881,1
47883,0
47888,0
47889,0
47900,1
47902,0
47906,1
47913,0
47914,0
47922,0
47927,1
47928,1
47930,1
47935,1
47938,1
47942,1
47958,0
47959,1
47960,1
47961,1
47967,1
47968,0
47970,1
47971,1
47973,1
47974,1
47979,1
47986,1
48004,0
48006,1
48014,1
48032,0
48035,1
48039,0
48062,0
48065,0
48066,1
48068,1
48070,0
48075,1
48077,1
48078,1
48092,0
48093,0
48095,1
48099,0
48105,1
48108,0
48111,0
48112,0
48114,1
48126,0
48127,1
48133,1
48134,1
48136,0
48140,1
48144,1
48148,1
48154,0
48162,0
48163,0
48164,0
48169,0
48171,1
48173,0
48176,0
48177,0
48178,1
48189,0
48197,0
48198,0
48205,1
48209,1
48213,0
48215,0
48218,1
48227,0
48229,1
48235,1
48238,1
48239,1
48244,1
48251,1
48253,1
48254,0
48259,1
48263,0
48285,0
48303,0
48305,1
48312,1
48327,0
48329,1
48335,1
48345,0
48350,1
48355,0
48358,0
48371,0
48373,0
48377,1
48384,0
48397,0
48402,1
48411,1
48413,0
48419,1
48423,0
48441,1
48443,1
48444,0
48450,0
48453,1
48456,1
48471,1
48472,1
48477,1
48478,1
48485,0
48492,0
48494,0
48498,1
48500,0
48509,1
48510,1
48515,0
48516,0
48520,0
48532,0
48536,0
48546,0
48547,1
48554,1
48557,0
48561,1
48563,1
48565,1
48566,1
48570,0
48574,1
48579,0
48599,1
48602,1
48607,1
48609,0
48615,1
48628,1
48629,0
48640,1
48648,1
48656,1
48659,1
48665,1
48666,1
48667,1
48670,1
48673,1
48674,1
48676,0
48679,1
48683,0
48685,0
48686,1
48689,0
48690,0
48693,0
48697,0
48704,1
48708,1
48712,1
48714,1
48719,1
48722,1
48729,0
48732,0
48741,0
48742,1
48743,0
48749,1
48763,1
48767,1
48768,0
48774,1
48779,0
48783,0
48784,1
48792,0
48793,1
48803,0
48805,1
48808,0
48814,1
48820,0
48821,1
48822,0
48823,0
48832,0
48838,0
48845,1
48846,0
48860,0
48866,0
48869,1
48877,1
48886,1
48894,1
48898,1
48910,1
48917,0
48925,0
48940,0
48950,1
48955,1
48972,1
48980,1
48982,0
48983,1
48985,0
48993,0
48994,0
48999,1
49008,1
49028,1
49029,1
49032,0
49049,1
49050,1
49051,0
49052,0
49061,1
49063,1
49071,1
49076,1
49083,1
49089,1
49092,1
49093,0
49116,1
49117,1
49126,1
49131,0
49138,1
49141,1
49144,0
49145,1
49148,0
49154,1
49155,1
49164,1
49167,1
49174,1
49180,1
49181,1
49191,1
49193,1
49206,1
49207,0
49224,1
49242,1
49246,0
49247,0
49250,1
49255,1
49274,1
49284,0
49286,1
49289,1
49292,0
49294,0
49301,1
49307,0
49313,0
49319,0
49325,1
49327,1
49332,1
49334,1
49336,0
49337,1
49342,0
49348,1
49349,1
49351,1
49354,0
49356,0
49359,0
49378,0
49381,1
49386,1
49387,1
49395,1
49397,0
49403,1
49404,1
49407,0
49408,1
49410,1
49411,1
49412,0
49414,0
49417,1
49426,0
49437,1
49439,0
49441,0
49446,1
49449,0
49471,1
49480,0
49484,1
49486,1
49489,0
49490,1
49495,0
49498,1
49504,0
49505,1
49508,1
49511,0
49513,1
49519,1
49520,1
49527,0
49529,0
49535,0
49541,0
49556,1
49557,0
49559,0
49561,0
49567,1
49571,0
49577,0
49583,1
49586,1
49591,1
49595,1
49601,0
49603,0
49608,1
49619,1
49623,1
49639,1
49647,0
49648,1
49651,1
49657,0
49661,1
49671,0
49672,0
49678,0
49680,0
49688,1
49690,1
49691,1
49693,1
49703,0
49705,0
49711,1
49719,0
49721,0
49724,1
49725,0
49727,1
49738,1
49746,1
49754,0
49757,0
49760,1
49765,1
49768,0
49774,0
49779,1
49780,0
49782,0
49808,0
49812,1
49813,1
49817,1
49826,1
49828,0
49850,0
49861,0
49874,0
49881,0
49887,0
49888,0
49896,1
49899,0
49900,1
49903,1
49904,1
49906,1
49915,1
49923,1
49927,0
49930,0
49934,1
49936,1
49937,0
49941,1
49951,0
49952,1
49953,1
49957,0
49960,0
49965,0
49975,0
49978,0
49979,1
49983,0
49984,0
49986,1
49988,0
49990,0
49994,0
50001,0
50010,0
50011,1
50012,1
50020,1
50028,0
50036,0
50039,0
50061,1
50068,1
50079,0
50085,1
50093,0
50094,1
50110,1
50116,0
50126,1
50128,0
50129,0
50134,0
50139,0
50140,1
50142,1
50148,0
50151,0
50153,1
50154,1
50158,0
50160,1
50161,1
50162,1
50166,1
50178,0
50183,1
50188,0
50196,0
50201,1
50203,1
50206,0
50211,1
50216,1
50230,0
50232,1
50233,1
50237,0
50238,0
50255,1
50259,0
50266,0
50277,0
50281,1
50295,1
50301,0
50302,1
50305,0
50310,1
50326,0
50338,1
50344,1
50348,1
50353,0
50357,1
50359,0
50360,1
50364,0
50366,1
50374,1
50375,1
50378,1
50383,0
50397,0
50403,0
50406,0
50408,0
50418,0
50419,1
50421,0
50423,0
50427,0
50437,1
50439,0
50440,1
50449,1
50452,1
50461,0
50467,1
50468,0
50477,0
50478,0
50480,0
50505,1
50511,0
50513,1
50525,0
50527,0
50531,1
50533,0
50534,0
50535,1
50537,0
50538,0
50548,1
50555,0
50560,0
50564,1
50567,0
50573,1
50574,1
50576,1
50578,0
50579,0
50581,1
50583,0
50590,0
50591,1
50596,1
50599,0
50603,0
50607,1
50609,1
50617,0
50619,1
50620,1
50622,0
50623,1
50636,1
50639,0
50643,1
50645,0
50646,1
50649,0
50650,1
50656,0
50664,1
50669,1
50672,0
50681,0
50685,1
50686,0
50688,0
50696,1
50703,1
50706,0
50709,1
50710,0
50712,0
50715,0
50727,1
50729,0
50735,0
50737,1
50763,1
50766,1
50769,0
50771,1
50782,0
50784,0
50788,1
50800,1
50811,0
50816,0
50820,0
50823,0
50826,1
50829,0
50830,1
50841,1
50848,0
50854,0
50856,1
50865,1
50887,1
50893,0
50902,0
50903,0
50914,0
50921,0
50923,1
50933,0
50943,0
50945,1
50948,0
50953,1
50960,0
50962,1
50968,0
50972,1
50974,0
50976,0
50977,0
50992,1
50995,1
50998,1
50999,0
51007,1
51010,0
51015,0
51017,1
51024,1
51029,0
51037,1
51044,0
51046,0
51048,0
51058,1
51071,0
51094,0
51096,0
51105,0
51111,0
51118,0
51133,1
51135,0
51136,0
51137,0
51143,0
51144,1
51145,0
51161,0
51169,1
51170,1
51176,0
51177,1
51186,1
51192,1
51194,1
51197,1
51204,1
51207,0
51209,1
51219,1
51221,0
51230,0
51235,0
51236,0
51237,1
51247,0
51248,1
51253,1
51254,0
51257,1
51265,1
51272,0
51274,0
